Sample	Group	30	35	48	49	50	54	55	73	75	93	98	106	111	112	115	132	133	144	158	171	172	180	181	182	187	189	192	194	209	211	212	219	229	231	232	234	240	241	244	249	250	252	254	264	266	267	273	275	280	282	291	297	298	301	309	313	314	327	328	330	331	338	339	340	342	344	347	348	354	355	358	361	363	370	376	381	382	391	397	407	409	415	420	432	444	445	448	452	460	461	463	469	480	482	500	501	503	507	512	533	535	536	537	561	563	564	565	566	567	568	796	798	799	806	811	815	818	821	823	825	827	849	869	870	872	873	878	880	881	882	888	891	892	893	913	914	917	918	922	923	926	932	935	936	1001	1002	1004	1021	1022	1023	1024	1025	1026	1052	1053	1082	1083	1084	1087	1099	1105	1108	1110	1114	1124	1125	1133	1134	1137	1140	1141	1143	1162	1200	1206	1207	1212	1215	1220	1221	1224	1235	1242	1248	1254	1256	1268	1312	1382	1383	1388	1442	1489	1518	1526	1547	1869	2028	2029	2049	2051	2053	2054	2070	100000007	100000008	100000010	100000011	100000014	100000036	100000039	100000042	100000043	100000044	100000054	100000096	100000103	100000110	100000112	100000115	100000125	100000135	100000251	100000257	100000258	100000263	100000265	100000269	100000275	100000276	100000282	100000283	100000285	100000291	100000292	100000295	100000299	100000341	100000406	100000409	100000437	100000442	100000445	100000447	100000453	100000454	100000463	100000467	100000479	100000485	100000487	100000491	100000551	100000579	100000580	100000611	100000639	100000641	100000656	100000665	100000672	100000683	100000706	100000707	100000708	100000715	100000740	100000772	100000774	100000776	100000781	100000784	100000787	100000792	100000802	100000806	100000808	100000827	100000841	100000843	100000846	100000856	100000870	100000905	100000914	100000920	100000936	100000964	100000976	100000989	100000997	100001006	100001007	100001022	100001024	100001026	100001034	100001040	100001042	100001051	100001054	100001055	100001058	100001059	100001081	100001083	100001086	100001092	100001104	100001108	100001112	100001118	100001121	100001125	100001127	100001129	100001132	100001150	100001162	100001182	100001198	100001204	100001207	100001208	100001211	100001216	100001231	100001253	100001254	100001256	100001257	100001258	100001262	100001266	100001267	100001270	100001272	100001274	100001275	100001276	100001278	100001293	100001294	100001296	100001300	100001309	100001310	100001313	100001314	100001315	100001316	100001320	100001334	100001335	100001337	100001359	100001386	100001391	100001396	100001397	100001399	100001400	100001402	100001403	100001411	100001415	100001416	100001417	100001425	100001426	100001436	100001437	100001445	100001446	100001447	100001449	100001456	100001461	100001462	100001468	100001472	100001485	100001498	100001501	100001507	100001510	100001526	100001540	100001541	100001567	100001568	100001569	100001577	100001586	100001593	100001605	100001606	100001617	100001619	100001621	100001628	100001634	100001645	100001651	100001655	100001662	100001664	100001668	100001674	100001679	100001730	100001734	100001739	100001740	100001743	100001757	100001767	100001768	100001776	100001777	100001789	100001790	100001805	100001810	100001827	100001851	100001856	100001859	100001869	100001872	100001888	100001890	100001925	100001938	100001948	100001956	100001992	100002048	100002060	100002070	100002103	100002106	100002107	100002132	100002154	100002171	100002180	100002227	100002241	100002249	100002254	100002284	100002285	100002300	100002328	100002344	100002356	100002367	100002376	100002398	100002417	100002458	100002466	100002489	100002500	100002528	100002544	100002577	100002613	100002619	100002634	100002732	100002733	100002735	100002745	100002749	100002769	100002773	100002784	100002804	100002806	100002807	100002875	100002910	100002914	100002927	100002945	100002957	100002989	100002990	100002991	100003047	100003065	100003109	100003151	100003160	100003169	100003179	100003183	100003185	100003196	100003210	100003258	100003260	100003271	100003397	100003415	100003425	100003432	100003434	100003442	100003444	100003493	100003502	100003518	100003542	100003556	100003588	100003589	100003598	100003609	100003627	100003640	100003641	100003668	100003674	100003678	100003695	100003696	100003700	100003769	100003823	100003901	100003926	100003940	100003954	100003965	100004028	100004035	100004054	100004059	100004111	100004112	100004125	100004169	100004173	100004284	100004287	100004295	100004318	100004321	100004322	100004327	100004328	100004481	100004509	100004518	100004523	100004541	100004568	100005352	100005373	100005384	100005463	100005466	100005852	100005945	100006056	100006065	100006092	100006098	100006115	100006122	100006123	100006124	100006181	100006203	100006290	100006292	100006294	100006295	100006298	100006314	100006361	100006367	100006369	100006374	100006379	100006381	100006430	100006435	100006438	100006726	100006759	100008903	100008915	100008916	100008919	100008920	100008921	100008928	100008929	100008930	100008954	100008955	100008956	100008957	100008975	100008976	100008977	100008987	100008989	100008990	100008991	100008996	100008998	100008999	100009000	100009002	100009003	100009004	100009005	100009007	100009008	100009009	100009014	100009019	100009021	100009025	100009026	100009027	100009028	100009030	100009034	100009035	100009036	100009037	100009038	100009051	100009056	100009060	100009069	100009130	100009131	100009134	100009135	100009141	100009147	100009148	100009160	100009162	100009198	100009204	100009215	100009227	100009239	100009271	100009272	100009329	100009357	100009376	100009406	100010846	100010853	100010872	100010873	100010874	100010878	100010885	100010895	100010896	100010901	100010906	100010907	100010908	100010909	100010910	100010926	100010927	100010940	100010941	100010942	100010945	100010950	100010962	100010965	100010966	100015586	100015587	100015590	100015596	100015637	100015638	100015642	100015645	100015666	100015694	100015724	100015735	100015737	100015783	100015786	100015787	100015832	100015833	100015838	100015841	100015848	100015853	100015854	100015855	100015862	100015870	100015882	100015962	100015966	100015969	100015972	100016005	100016019	100019761	100019795	100019800	100019892	100019915	100019968	100020217	100020219	100020227	100020242	100020361	100020377	100020417	100020487	100020723	100020728	100020790	100020825	100020837	100020893	100020975	100021000	100021001	100021038	100021071	100021110	100021123	100021237	100021330	100021372	100021467	100021475	100021478	100021485	100021486	100021487	100021488	100021489	100021503	100021654	100021655	100021656	100021728	100021873	100021922	100021931	100022023	100022041	100022120	100022479	100022480	100022482	100022484	100022485	100022517	999911381	999911580	999911612	999911787	999911795	999911861	999912026	999912027	999912100	999912101	999912111	999912112	999912125	999912411	999912543	999912680	999912740	999912798	999913007	999913431	999913838	999914056	999914254	999914263	999914383	999914392	999914454	999914502	999914904	999915136	999915245	999915461	999915503	999915608	999915806	999915853	999915854	999916391	999917009	999917343	999917348	999917349	999917800	999917808	999917852	999917861	999917877	999917910	999917919	999917969	999917978	999918059	999918278	999918410	999919176	999919299	999919925	999919929	999920100	999920172	999920716	999920728	999920747	999921283	999921327	999921342	999921442	999921742	999921959	999922085	999922099	999922162	999923109	999923173	999923188	999923201	999923240	999923423	999923429	999923432	999923453	999923456	999923502	999923511	999923583	999923587	999923593	999923639	999923644	999923653	999923655	999923662	999923665	999923666	999923728	999923732	999923737	999923775	999923782	999923911	999924035	999924072	999924083	999924084	999924137	999924229	999924231	999924246	999924253	999924257	999924295	999924408	999924410	999924411	999924412	999924422	999924425	999924565	999924608	999924683	999924729	999924753	999924811	999924840	999924952	999925007	999925028	999925043	999925047	999925055	999925076	999925109	999925111	999925212	999925217	999925219	999925247	999925343	999925418	999925420	999925422	999925475	999925477	999925485	999925487	999925500	999925519	999925520	999925522	999925532	999925534	999925563	999925564	999925668	999925670	999925676	999925680	999925681	999925690	999925701	999925710	999925711	999925716	999925717	999925739	999925758	999925781	999925785	999925810	999925832	999925837	999925936	999925948	999925949	999925950	999925955	999925958	999925959	999926058	999926059	999926062	999926094	999926127	999926217	999926224	999926236	999926255	999926263	999926266
HC-10	HC	1353261	1100652	1461807	150492767	8439549	5038218	2873996	60301	NA	601382	34547	NA	3413188	7344113	NA	3316124	NA	2379849	1804131	20884554	8327861	33334714	65815202	NA	6382828	2676744	62068461	NA	815740	NA	288072	226700	4026995	750292669	182916	128061679	8691523	182139	10898786	149424	NA	196826490	3016617	NA	18634654	97814462	177265	125359413	561963	526246	3550227	7531992	261359	NA	401139	6018313	7765075	NA	NA	759025	NA	7956266	2506954	194802818	NA	4660794	114844	179952	887771	8307982	NA	2022747	4280127	602238	237917092	750692	381853	281658784	207615271	522773718	2178360	22942528	NA	1186105	719175551	53609900	47697	26983687	451036082	2249031271	1107540	3051982	2647529088	2103172543	170694	21128525	94664546	575812	4738941	197573776	4364537	NA	186523782	210460174	187763358	32974166	49565945	123253098	144192162	NA	8344348	1906554	113390778	5049691	356142461	319644651	20395821	291935	10203457	8319446	3749733	155047577	292223	573740	937003	NA	847581	17967898	1106789	750585	8196947	10344847	1563224	13278766	NA	NA	1416307	4572047	13221499	513074	520891	1487584	452824	NA	9007696	5601381	2488522	3429760	1081867	22339990	687081	4194616	47308867	14409815	985058	390221	198960	100785	2129133	903563	NA	7395806	5074738	6041891	4108457	118338	NA	121053763	556920	567199	321229	4664506	69681739	866029	387371	NA	608569	208582	167958	480408955	663304	570359	125194	NA	NA	250409026	367266	1285005	NA	NA	NA	3123903	1494338	51937943	7892727	11369732	39944	NA	NA	NA	20308324	NA	446795	NA	54017617	4967758	1572974	1964771	4016044	746332	372009	9709440	NA	13882968	NA	696229	3205073	9645652	323354	3259973	363664	102853	164529	781759	14383687	12127346	NA	2001421	NA	NA	5539646	100134	1977294	1845544	NA	NA	82506	728416	NA	106979893	3175646	198412308	103382927	9660141	2023144	2529044119	227386	224785	NA	294388	742705	424829	870873	NA	NA	96743	26863380	533713	887079	693519	1551216	NA	2203880	3267414	1746925	NA	NA	688826	4407724	2682063	156616	NA	10281819	NA	53648267	1454475	NA	NA	2034079	NA	NA	NA	2542240	18492960	6817035	NA	1528360	4432796	158041339	1066618	193315	2925776	3754395	19822196	NA	NA	830049	404911	NA	1039400	1628758	648181	540967	NA	1918964	NA	528525	209868311	170024	1215797	224631	150047	279804	2739659	432303	18695861	125177	330987	4793636	449562	3829159	NA	375265	282984	NA	NA	2592789	2191552	63638	755020	313974	990956	842661	4199030	NA	254063	1142774	4153380	76643	80867	3463706	16945910	324411	748581	25398853	NA	52335	31245733	415091	1205086	4146255	31959071	2692612	4940216	1672760	1156881	340556	1788703	3588995	48340	360891	178305	NA	758272	1868721	69367	132316	177265	105591	56866	1416555	NA	1223578	28452	181276	86234	61319	NA	128215	4035810	NA	1142740	NA	1457479	3031332	5751000	80255	11882685	1202860	1865731	NA	941782	148810	1962657	93879	2218160	30367797	NA	529929	584557	994705	11569095	2793694	1031114	167441	65485517	NA	59028	216171	400437	1550795	208193	1448440	NA	362260	NA	182049	739079	329172	NA	6160898	294535	952449	4007352	NA	89041908	6932734	NA	1539473	403046	3410169	1895981	1005664	NA	2679232	1067655	NA	638475	NA	23781159	NA	745906	63299607	24373494	NA	227888	184162	NA	NA	8392062	1766330	4412448	5558490	NA	2641450	6729382	568112	5368309	240535435	206835	56852866	350730	121090	NA	23816877	42719172	140391	NA	311055	1559257	3055140	NA	NA	NA	674953	234203	2392184	NA	1185658	NA	2821636	NA	NA	933813	3959663	356990	4539718	840797	530581	2234865	NA	4760610	NA	NA	360390	994081	2735932	6422455	1968258	3146387	1258149	1698805	2861136	93904	463680	2131545	4036867	87984402	284210	61311596	NA	NA	NA	NA	5420899	3594377	1845814	11432402	1724529	1833792	NA	821631	603917	57882	1208581	8544112	307797845	824937	159461	2106204	NA	613737	387550	93617	NA	NA	NA	NA	565117	318772	1925121	82757	65865	NA	NA	NA	184390	712195942	554888164	NA	73788	NA	1514433	2976745	NA	69357	NA	391427	1278285	NA	68743	1477930	1043102	479534	848426	1656602	NA	NA	2480611	NA	10365045	2595505	475402	134852	NA	NA	23163413	5397210	146160	7128071	1121685	8021773	1313509	NA	NA	123950	189131	195783	NA	255043	5982856	56345185	NA	NA	4091219	270621	270219	9975267	1509424	2401587	19301507	372540	118979377	28000763	1319324	NA	1497321	NA	3560076	88786	389544	NA	335585	NA	3650892	NA	10079285	1522047	11735756	2385212	654091	39686562	7824849	66708	3671597	2046864	880656	2368391	545088	4098417	10941294	19964692	12363134	NA	413929	1715863	822356	800890	405347	NA	NA	13086817	NA	401816	4694332	901068	NA	112390	395339	1007838	2295007	528198	564006	NA	NA	NA	199362	3410159	NA	NA	141325	285710	295158	86212	NA	NA	1173057	NA	64393	801794	225869	296420	401854	179543	164574	267901	133404	NA	NA	NA	92046	1262793	258113	1158731	457558	1312140	968699	5556251	171027	2137342	584369	419549	NA	4252066	NA	NA	4289062	240391	3110864	1850106	NA	5843178	271229	NA	391021	218901	NA	64981	70236	102765	346974	104758	720465	401854	3203416	NA	623775	NA	337601	801221	1910403	8066668	472607	172938	622845	1755952	1438238	5745809	160787	36460694	4728643	NA	NA	294728	NA	NA	NA	391945	154881	132674	89742	802805	2801099	NA	162786	60057785	112646	2163606	NA	NA	304412	NA	968997	2212113	3949961	1154043	1554095	2853956	651784	NA	NA	NA	301045	383316	NA	101935	NA	959598	NA	70654	140443	157655	100999	197759	116218	739632	NA	24523	814598	3915072	158899	67059	NA	NA	132025	NA	363368	NA	NA	2347013	28266	NA	410761	NA	NA	1929098	NA	NA	70376	120135	31250	NA	NA	144441	NA	231088	7113976	NA	1166574	NA	57473	78183	149204	NA	246150	NA	NA	121533	NA	NA	NA	46191	NA	NA	108959	NA	NA	5207556	NA	526377	1161544	655433	NA	NA	72093	921475	NA	96705	1344181	NA	191912	826918	NA	NA	30043	NA	1989471	189554	NA	4429263	NA	93501	104219	317770	98497	38737	NA	120446	NA	979193	NA	368980	952294	362373	NA	7041056	410793	1924669	2496443	NA	NA	2341834	982746	254161	NA	75380	83013	NA	NA	NA	202594	NA	5492997	335331	225498	95023	265949	NA	1197315	NA	NA	2159855	NA	NA	415983	181417	NA	1210004	NA	65380	33355	992562	NA	45533	166505	NA	NA	NA	NA	488510	733311	NA	21449825	NA	4832511	130036	NA	NA	NA	47761	82749	121831	1339480	87407	NA	NA	630364	112946	NA	58468	67311	125194	NA	91136	NA	NA	NA	NA	NA	NA	33879	NA	NA	4047379	98992	348282	1899640	1882345	NA	534074	1007802	3433160	924750	1675076	NA	NA	NA	NA	1483626	289435	1329567	210084	286233	925875
HC-100	HC	4846754	954085	2606888	468321591	16453923	2574820	2205692	NA	NA	460167	76280	NA	2885817	8785240	5601847	2500800	3333790	7235678	3029896	63552913	15888678	20857032	10778739	NA	9626721	12847781	357557208	808998	6852562	391317	1735241	522238	3996296	12611278	281201	188981781	23629635	155444	18957557	NA	NA	1490825285	7009343	NA	33053999	139112343	162237	65765652	NA	1132290	781052	11379114	825379	NA	69123	7795556	11534028	158307	NA	1848830	1272486	209909	6197293	367009365	NA	11931476	428851	901523	3731402	1876130	590869	2246481	466902	628929	1266915325	967284	1009719	169059990	1231001850	715507735	2304648	97129737	NA	1275627	134455305	19926136	250592	25498266	1376596162	2074008399	1291920	2221462	4825335677	4711726	326909	1171772	92226696	NA	9150936	NA	2700090	594303	53593649	1463940462	271048850	144001934	245092553	854687824	19317421	286751	2517328	1544297	68866816	9588814	155704683	593531421	14521570	111834	NA	30775876	1608162	27937724	432446	NA	4340427	NA	NA	13054965	4069553	7547768	2333890	11483937	2164772	13261520	NA	139246	5599457	5982762	11797618	762052	73807	194318	86724	NA	13448770	14416281	7988977	16847342	229061	74042941	3005870	16778380	422443	13785612	450842	2090277	2228795	369168	3240892	592461	4440618	5136563	7344117	4905824	290247	339060	18959730	96640013	996668	2837411	327919	228933	12243284	615248	NA	365199	NA	1303746	695108	166048960	601618	716751	NA	87921	NA	60560461	1058334	227218	NA	NA	NA	NA	2405164	79010168	47241671	13813942	NA	NA	307116	NA	6300631	176448	1577324	NA	7375563	1740987	30327607	16953667	287220	456364	2511788	2165351	57179	521643	398499	804595	2718797	386057185	308039	2789582	1390295	810684	597306	NA	10530112	3893858	400958	2989764	NA	NA	4441055	97920	1887960	598947	881366	NA	247606	NA	NA	16728855	1327054	268459	40019928	53221321	837985	5572164999	2235798	163931	NA	1454754	7536154	1734619	754086	NA	NA	224183	43191577	6168287	392817	302969	4050776	NA	12415008	926740	NA	NA	NA	2583013	11913050	2553066	NA	NA	5678726	67371	852905	NA	785922	NA	NA	NA	NA	NA	701993	1349147	NA	NA	891624	36567178	277884050	2824949	175535	2549076	5660357	2165589	NA	656597	5770959	NA	NA	2591141	NA	NA	542831	NA	914282	422860	NA	684786	1073199	807105	166689	NA	209651	868823	644388	8914221	144582	1066811	21430	779198	5195026	168535	733196	335275	NA	NA	4481246	2483645	235819	5972667	759980	9083610	3046049	1423173	200202	59225	NA	23052253	81486	274675	4464793	2344258	1690978	1416830	49344489	NA	140654	102830988	2921032	NA	2309499	14463811	4954227	6300234	1332355	83058	559992	3322123	1475409	NA	414104	644723	NA	421671	722838	NA	381746	104453	231381	35569	7427085	356141	NA	156831	NA	NA	148768	1158833	182226	1437269	1573697	3685320	697225	1124437	7210123	2394073	57803	30436301	3833027	4580105	96136	1504795	304221	2887038	NA	NA	28904118	NA	317461	80595	612305	NA	1582129	1833442	NA	210996675	NA	649948	582999	NA	1348194	985703	1494951	NA	8733749	NA	NA	274878	520780	NA	NA	2491363	2974659	21162434	NA	26343084	25793666	NA	4283292	1141656	16271934	5546242	NA	NA	2062473	1198846	NA	NA	NA	31325940	NA	1412812	125927416	20646538	372410	361288	NA	2061616	107302	204441372	4222520	4991176	3148939	207886	NA	7867436	805495	5724248	NA	2423349	25299094	455686	2380049	NA	50183476	79013423	898956	156149	472483	NA	1185637	NA	NA	NA	1551646	588984	47665	NA	162813	NA	2370706	NA	NA	489189	13152924	305750	7374792	578706	336621	4285066	NA	NA	NA	314142	93255	693446	657863	5728553	3911817	7370833	4998491	6044006	1285559	38226	NA	4549287	8089319	30488182	NA	351216518	NA	NA	189530	NA	3744200	1761955	5033410	12317244	3047139	2348960	319831	293333	2623062	710852	2113051	26484264	146069099	NA	NA	802395	NA	1492908	152263	NA	NA	NA	NA	NA	NA	540340	1445910	NA	NA	113437	NA	NA	NA	585933151	2360494664	713326	NA	NA	NA	6078472	NA	NA	NA	736308	2666032	NA	NA	738632	3181330	1169519	1096771	2246932	3315493	56650	841895	98196	NA	2837711	724781	1541360	299942	NA	NA	7198822	716960	11162104	3283475	16634785	3010271	NA	4448076	55418	NA	327095	NA	NA	18304132	1154027	NA	NA	3668957	1144347	1876785	25775046	2316597	8189085	4257943	62015	84503181	48439744	2074729	826160	6190716	NA	11107812	2913212	3469387	322546	4850063	582346	39918235	1029830	26585287	3441967	24227571	4984997	1962853	85791672	15722224	180191	5792925	3102800	2643229	4893555	744545	5639143	11364286	29590854	65538749	NA	613602	3257428	1199158	459979	1723311	NA	NA	21564569	156506	587284	10161598	2003875	330742	324519	1504519	1657833	5934228	429565	5956684	851411	NA	NA	NA	5594875	NA	253215	500123	80406	1154164	1894401	NA	371953	3947494	NA	NA	137492	NA	784070	NA	NA	NA	NA	NA	NA	353489	NA	232509	2345302	1488578	2801257	NA	3338744	2859293	21942468	844885	7181568	2926480	890512	250857	9844276	NA	NA	2968616	243196	3049850	3294921	NA	7111207	296500	144594	604664	368141	112968	72233	245006	366048	1009244	81201	3057402	524755	5754930	NA	951000	NA	NA	2070448	2455485	13875474	118908	564789	NA	809993	2287505	11230854	140055	23196308	24636068	NA	35588719	796377	NA	NA	NA	33040	490839	241710	NA	1878403	185794	NA	164408	54483498	250737	2010985	242331	4130722	NA	NA	366625	NA	NA	NA	NA	NA	2775167	41397	77488	37230	NA	1776500	963111	NA	NA	1938003	1463170	87386	75677	180086	43726	190237	182136	627845	NA	NA	1726014	1691185	130512	171107	NA	575753	368221	NA	NA	289841	34967	NA	NA	NA	608916	NA	NA	NA	48689	74756	95092	144019	240696	95388	NA	321996	NA	NA	6588167	NA	35189	NA	251609	273580	41425	59322	NA	696127	NA	142167	75605	73941	NA	NA	84640	NA	171142	NA	NA	248094	NA	94489	NA	NA	48515	NA	206953	140740	NA	250785	2226517	NA	323984	NA	NA	NA	64644	NA	284199	482456	NA	5239694	NA	146661	149503	134121	70420	162918	NA	NA	NA	NA	NA	280323	NA	2961966	NA	209734	20812292	6539985	2252451	648167	NA	1405985	1536313	221942	NA	565978	58225	NA	201670	31725	NA	856208	37153973	368743	187524	NA	1182021	1184464	NA	NA	NA	44300	NA	348059	625137	938660	NA	NA	NA	54645	80496	3760512	65411	75768	5938343	46329	NA	783593	NA	NA	NA	NA	136876	NA	14997993	207882	NA	90796	431983	56762	NA	103372	631745	3125547	100109	89976	2965082	95152	NA	193390	64651	169084	31451	97991	118098	NA	NA	53016	68530	NA	191503	NA	104680	1699159	84752	1194933	1742882	3484190	511815	3732203	15207728	17556369	522138	NA	NA	NA	512781	NA	5329652	NA	NA	158419	797621	910493
HC-11	HC	3251486	852526	2857854	191510877	7783050	6177080	1817146	NA	NA	993689	NA	NA	3817774	8098985	NA	596245	NA	1621298	NA	14198087	7634345	12680744	5065653	69756	10068452	2883578	78166467	NA	289734	100185	134360	94872	182107	695197331	212147	124567435	15367580	352787	5387881	NA	NA	1552302398	41439984	NA	2048924	97740333	284775	162591529	NA	372887	6580947	523081	1534380	419018	1702995	220003	1191989	NA	NA	2873474	NA	3546304	2205224	140815324	NA	9256189	NA	767767	1299206	6997437	1108309	NA	7274560	1940630	185945778	NA	234663	242322557	212417502	337006835	5630654	20510268	NA	2190414	402285885	50459304	80757	3708650	906221643	2161555977	231377	NA	5081006357	6394167591	144056	1737626	53689418	517455	6942437	174152547	2901692	73790	22615286	333852929	60364931	39956114	8481616	136535605	21736105	NA	11622904	274326	159419587	3476678	249221167	482224619	14386088	333041	20271899	538172	5729503	494628479	432595	NA	1962653	NA	13695581	2421019	2926566	680197	522808	3289099	345151	5146409	2486228	277701	562938	2460424	NA	2314322	NA	NA	5739569	NA	15725749	8296371	205452	4031597	683204	30331713	930747	18149856	NA	17629985	587348	1016882	187173	200430	NA	288757	492769	8526498	8286899	7388831	455422	172471	347251	168783150	NA	176599	698958	239558	405992975	2963778	NA	NA	NA	436782	114004	341695317	315209	424928	555994	NA	NA	580811280	154244	162487	NA	751874	NA	2187237	345898	936239	510568	NA	NA	NA	300385	118955	18152562	NA	815558	NA	34131858	2061925	1722327	1072896	1681974	284204	125524	1198503	NA	50449	NA	1055662	4941408	36322707	NA	965154	1208817	417538	NA	1119033	20091799	3930437	NA	3875928	1276267	NA	4401562	134597	881896	3135479	NA	NA	60939	244849	267409	102454160	10986527	91362192	62712212	13073592	6338238	2345854304	369512	253745	NA	1987093	2365698	639398	1347932	NA	1081261	147823	5810743	NA	NA	NA	NA	NA	3161090	3988736	NA	NA	NA	2028324	7014441	NA	243457	NA	18141297	145271	52683459	NA	NA	NA	1130853	NA	851807	NA	97030	23113240	1039596	NA	1894527	3885085	209514249	275082864	159290	4442350	3993029	6013278	NA	809923	445376	NA	NA	873873	1857315	779587	NA	NA	2022589	48259	307405	189746535	515564	516527	134954	131347	316773	6603596	172352	36722745	166253	NA	3611717	NA	527975	NA	385935	301676	NA	NA	NA	1613006	NA	2369138	138497	2007600	1149207	4758737	110879	NA	291528	8929982	95138	166144	NA	12615143	207492	5589038	48521074	NA	317658	21437756	106218	1757298	3143862	45996934	3697381	523249	1009647	267312	393730	NA	1656784	NA	286089	2329419	167525	902541	1059111	88365	349436	357259	204841	56633	195913	NA	NA	NA	NA	NA	54858	NA	NA	2062398	NA	760972	NA	NA	3160534	4753307	NA	14003825	1303985	NA	NA	NA	141644	2372869	NA	4043848	630062	NA	992759	1625214	586589	183269	5759101	NA	NA	86268751	NA	NA	NA	2138282	582404	228138	NA	1096494	36373492	NA	327609	785040	NA	NA	NA	871107	2094859	6897698	NA	47984751	2503634	2724156	1183797	NA	3997493	4712150	1031427	NA	1726395	4529783	91482	NA	NA	27659588	NA	136189	8050543	82827990	NA	NA	NA	NA	NA	45745964	277068	4558178	6969785	86244	NA	NA	NA	4612419	1813676	1147455	59294773	382455	146386	NA	19727245	63155298	107680	NA	309260	2200743	3533351	NA	NA	NA	402974	475795	193958	NA	787422	NA	2734596	NA	NA	249790	2411533	1885960	602508	651043	NA	188819	NA	11645391	NA	31589	NA	709206	2071071	13265616	2989318	3504577	2096826	3838143	4914246	268119	245191	3757932	5492912	41919965	188710	205349951	NA	NA	455423	NA	2717583	3645262	2644807	13776489	2992280	1535311	62034	715662	697458	100503	1169274	4520666	121422058	694460	647892	179242	NA	3391221	NA	225123	NA	NA	NA	NA	201327	NA	702259	109959	133170	NA	NA	NA	148035	11145556	685039164	420853	185338	NA	NA	308414	NA	NA	NA	423665	7664254	NA	NA	1204285	686740	152292	571914	NA	5223840	68335	2085538	NA	12994049	2886328	882010	482256	87925	NA	78846	1045502	NA	1906607	506691	1604103	124248	NA	2089677	37396	185229	732309	NA	301208	11987900	64239347	NA	NA	1015752	222842	80197	1163747	NA	369195	39185470	191229	52962520	611152	NA	NA	552781	NA	760780	273004	718846	NA	NA	NA	NA	NA	1833934	96981	1369522	197903	NA	2301804	317924	NA	123261	109362	98420	282335	NA	NA	NA	110354	5135531	NA	NA	NA	NA	NA	197117	NA	NA	567383	NA	NA	514303	NA	NA	105325	NA	NA	NA	NA	NA	NA	NA	205130	589425	246703	118141	NA	NA	NA	763296	143447	NA	NA	NA	NA	NA	1038981	177226	177902	165365	103184	51169	107367	NA	NA	NA	NA	NA	86783	NA	NA	NA	NA	133629	1510196	NA	NA	157397	NA	NA	NA	NA	971612	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7247111	NA	NA	NA	NA	NA	NA	271492	NA	NA	99782	1596771	2297677	1485706	184767	119775341	10058207	NA	2476477	1664367	NA	NA	NA	355070	1487524	126360	90206	NA	356896	NA	NA	61389386	183719	NA	NA	618835	385776	NA	188843	832493	1563011	508438	759988	1376074	300910	NA	NA	NA	119686	85930	886873	NA	NA	2061988	NA	77251	217443	282263	282594	209729	427904	329287	NA	NA	848988	7644259	128861	NA	40615	211009	433044	350254	1265471	NA	NA	2880694	NA	NA	174030	NA	NA	2298725	NA	NA	NA	NA	81556	NA	NA	222845	NA	81186	2209964	2618701	713158	NA	NA	NA	NA	NA	NA	NA	136739	NA	NA	NA	151143	NA	NA	NA	62097	NA	451925	4363498	NA	53733	248229	937092	NA	NA	NA	142835	NA	168797	1869514	NA	155098	289069	NA	NA	NA	NA	1317940	NA	103025	4649215	NA	119058	91928	410826	191569	NA	NA	223509	NA	NA	NA	729793	702527	51921079	147203	7147402	2239390	3330745	6689904	224382	NA	769892	2499512	NA	NA	NA	NA	78583	NA	NA	NA	601402	8001536	576696	156584	NA	587960	1265661	NA	556001	NA	1173021	NA	NA	989997	177941	NA	3231129	NA	68803	NA	NA	NA	NA	NA	NA	NA	38088	NA	10056745	479922	NA	3465992	NA	6822056	374141	NA	NA	NA	NA	35609	85853	831812	70561	NA	81411	239084	77726	99740	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	90137	NA	96152	NA	1469743	103990	429809	2777219	8164644	281703	430200	2139931	2899512	1800613	4211664	NA	NA	228495	NA	NA	NA	372772	411134	1352932	817330
